1,5,5.7411470809263125
2,1,10.71748289323249
3,8,9.236429751871285
4,4,10.764016050067468
5,3,5.737042771307277
6,2,9.660703195550937
7,6,10.580684159533337
8,7,5.723482632649155
9,10,10.583210672233383
10,9,10.957440674478951
11,12,10.365956931484249
12,11,5.700634807052997
13,13,10.614694757596414
14,14,8.805464981950529
15,16,5.731906406937239
16,15,10.0848035788379
17,17,9.77212753581702
18,21,10.450654323383775
19,19,9.979280094134277
20,18,10.08781271912523
21,20,10.659457852993443
22,23,10.792559070957523
23,22,10.741736325443984
24,24,9.82179732795379
25,26,7.119710432537128
26,25,10.709824322040811
27,27,10.03300496895754
29,43,9.754081240221815
30,40,9.242518927323587
31,37,10.718960740941041
32,38,10.537900568334777
33,36,10.882535058595208
34,39,10.404387310415004
35,42,9.802250766832639
36,41,10.677043093385365
37,45,10.583574128369174
38,44,10.404166489845734
39,50,10.291181871561848
40,48,10.601563591114015
41,49,5.742061661056376
42,47,10.199717242930658
43,46,10.588839004015604
44,51,9.701786468227205
45,52,10.446370977930796
46,53,10.393343614573274
47,57,5.737741823093138
48,54,10.072889044925699
49,56,10.431979004904118
50,55,5.757157862990462
51,58,9.275568395986102
52,59,9.629375327010187
53,60,10.14338049248951
54,61,9.971311617768874
55,62,5.736807512562671
56,63,10.307888400758413
57,65,7.5221777359632025
58,64,9.45711814407547
59,66,5.699739727957427
60,67,10.197586140606525
61,68,5.7306363383734045
62,69,10.022019747432926
63,70,8.940612555164014
64,73,9.099564544609917
65,74,10.749103965568
66,71,10.437616315743332
67,72,10.782081558593276
68,75,8.436229360527003
69,76,10.649200782733176
70,77,5.706307853909888
71,78,8.441211101126433
72,79,10.548297277598934
73,81,10.748731078065074
74,80,11.12343139117241
75,82,9.331683334100031
76,83,9.936947920952472
77,85,5.7181274540540405
78,84,10.147149703632016
79,86,10.846142084432575
80,88,10.500544085597149
81,87,5.696115369392955
82,89,9.526618136961456
83,90,10.102031137303719
84,91,10.563988218288847
85,92,10.222337467056683
86,93,10.72065862957644
87,94,10.69921532250932
88,96,9.682209695002264
89,97,10.17187270822742
90,95,5.722103925490788
91,98,10.634256254583425
92,99,10.060475595398074
93,100,10.496361455866284
94,101,7.844162557359692
95,102,10.243078267098495
96,107,10.730382516617668
97,106,10.757374116196265
98,104,10.242930411936419
99,103,9.950903563527794
100,105,9.10173947064084
101,111,10.535569732144316
102,108,10.763949676581301
103,109,10.57007240427323
104,112,9.583305193408526
105,113,9.94563699226267
106,110,9.38074550617305
107,115,10.775924510867283
108,114,10.375371116895437
109,117,10.895522269066525
110,118,10.477078041714266
111,119,10.358985058383043
112,116,10.369459631347905
113,122,10.287746921310253
114,120,10.296570101379423
115,121,6.886018237806754
116,123,5.702545758900226
117,126,9.927252984299734
118,127,7.192019481024131
119,124,10.581409592831312
120,125,10.479508185683468
121,129,9.665483353660962
122,128,8.223789267992691
123,130,10.032394917188494
124,131,10.720400192375799
