343,22,13,"{1.37991499674425770,3.30160717751534750,5.25937777032923900,3.66680488505910200,1.47050368626509730,1.88456006734280980}","{-0.15214158601076680,-0.039312063938170154,-0.03039081322871844,5.25292105842492300}",2026-01-05 12:03:04.723923 +00:00
344,22,14,"{2.73632679416763350,3.90648161886321100,5.64086096891976000,3.59968688685184150,1.76989510666988740,0.15909992510641016}","{-0.09293101712261728,-0.22638000958757123,0.09057657496809876,11.47024382217879300}",2026-01-05 12:03:04.723923 +00:00
345,22,15,"{3.89559193230840650,4.62495723645856800,5.79220250668446900,2.61066206747372930,2.07908141616237960,0.65165831291881590}","{0.25419225804230483,-0.74341367409718220,0.20923022425206964,11.56114658005338700}",2026-01-05 12:03:04.723923 +00:00
346,24,1,"{0.20000000000000000,0.00000000000000000,0.20000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.15145879685292504,-0.17352513434262645,0.25596931278297230,11.96703678535908100}",2026-01-05 12:03:04.781500 +00:00
347,24,2,"{0.030438628265504232,0.08569151365157184,0.32839327198279600,-0.90836449143479890,0.45906168027627770,0.68782109990783560}","{-0.06511070485862230,-0.19731566921476830,0.048040382533394925,11.58571702728946700}",2026-01-05 12:03:04.781500 +00:00
348,24,3,"{-0.46896931903700334,0.30196209721048206,0.69158349297591590,-1.76703522625720620,0.69953073164645570,1.25784079826959300}","{0.10373389548328525,0.45001463528412294,0.09936898418331783,10.22133367370842500}",2026-01-05 12:03:04.781500 +00:00
349,24,4,"{-0.81468985402952040,0.52029822180093730,1.11547753322476020,-0.08503906834556446,0.47012707865955444,1.01302013163492970}","{0.03874774558917954,-0.19903799813720677,-0.18844938433292090,11.55573951936859900}",2026-01-05 12:03:04.781500 +00:00
350,24,5,"{-1.00857586916914220,0.69497580725445860,1.59883886153529640,-0.95363601275955280,0.46564570055573870,1.57641555574294400}","{-0.11633267405335960,-0.08851043132312555,-0.17132670944458742,10.05868593872248500}",2026-01-05 12:03:04.781500 +00:00
351,24,6,"{-1.41137153062733530,0.95948122921121370,2.19723462683044600,-1.20419788790933870,0.95134763135544960,1.62927604405250050}","{-0.06554909470566468,0.44828026776121155,-0.038100785684282774,11.67180077128243800}",2026-01-05 12:03:04.781500 +00:00
352,24,7,"{-1.50738303537232830,1.35449155597452740,2.85330182660465800,0.68985054106116180,1.16477911916230270,1.88536966902363600}","{-0.14256140757914865,0.21386295893282417,-0.18115002950195610,10.98012777507768300}",2026-01-05 12:03:04.781500 +00:00
353,24,8,"{-1.07212823146709280,1.86731969792904400,3.61369992495697800,1.64187162271688610,1.58251449845118050,2.18819157214950670}","{0.039847384775040746,0.51427454330968900,-0.25869830898478440,11.33019267141346900}",2026-01-05 12:03:04.781500 +00:00
354,24,9,"{-0.09203096324895975,2.32843422630796000,4.43388618286518000,3.60864945702311300,0.88774190357872730,2.20566338093014560}","{0.07208863400262905,0.41533346021655815,0.23531381524520606,8.37269332317759000}",2026-01-05 12:03:04.781500 +00:00
355,24,10,"{1.49334640202875280,2.67373809555999560,5.10617620147792800,4.88444357125034900,0.96210025312860540,1.39589029020957470}","{0.061450539959609106,-0.64754092480935620,-0.21072689273664974,10.09201967526072000}",2026-01-05 12:03:04.781500 +00:00
356,24,11,"{2.89375503792903200,3.07925984928980640,5.50353382092616600,2.61774554964400600,1.21033771328109620,0.73281124254884210}","{-0.24689362460634295,-0.24613285355300155,0.20924774959072168,11.61442596939371800}",2026-01-05 12:03:04.781500 +00:00
357,24,12,"{3.64289453125824330,3.68489151288657620,5.85466726395205800,1.39550173604819760,2.03411762741588430,1.14826077366129150}","{0.13067492118969035,-0.35944688330279745,-0.08110714571375853,10.22598566867622500}",2026-01-05 12:03:04.781500 +00:00
358,24,13,"{3.90863790233957800,4.37187772382415000,6.26110976062141300,0.02812346617323828,1.64616564546397970,1.02910974421025900}","{0.23114869470955213,-0.08012155996349017,-0.11803217712133090,9.75478360770226000}",2026-01-05 12:03:04.781500 +00:00
359,24,14,"{3.84820488715605500,4.83802711350397100,6.62125990896058200,-0.35187176179925383,0.85106322782077590,0.90026605046385680}","{0.14901367813323657,0.38150921598122556,-0.08682808455802363,11.04908798264933100}",2026-01-05 12:03:04.781500 +00:00
360,24,15,"{3.98936807337132170,5.01728615147010100,6.98043027295323200,1.10810311652389840,0.10925304699777547,1.02386089949676880}","{0.022270412261300054,-0.51871586982908470,-0.12978099216589536,11.78428404131997800}",2026-01-05 12:03:04.781500 +00:00
361,26,1,"{0.20000000000000000,0.20000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{0.08278434221769229,0.03851938052396156,-0.15136427813191167,11.50715288863575500}",2026-01-05 12:03:05.973244 +00:00
362,26,2,"{0.22042542050871230,0.12980686826997503,0.11493357634251333,0.10942189558238730,-0.37603463426799100,0.61571558754917880}","{0.02053689551439148,-0.41157593876129200,-0.16324782671724672,11.99511150508868500}",2026-01-05 12:03:05.973244 +00:00
363,26,3,"{-0.07141355026939203,0.026821728640286844,0.42711024132792880,-1.67284495332223200,-0.17567147089105292,1.05665940344411860}","{-0.01848850744200906,-0.03874489948316996,0.12272905708792108,10.43108451379952600}",2026-01-05 12:03:05.973244 +00:00
364,26,4,"{-0.72552880097908020,-0.028870798558858237,0.86420940954237770,-1.83134388976538440,-0.12268135339008152,1.28494328341900100}","{-0.19470433699462367,-0.13384782312670810,-0.24533953144706600,10.99566473895133500}",2026-01-05 12:03:05.973244 +00:00
365,26,5,"{-1.47054308500134010,0.09351271643253586,1.40534612200830800,-2.15980406035386500,0.77830732655826420,1.61400339050562610}","{-0.032144481875008055,0.15590354263928985,-0.09265918187955198,11.61745858646735700}",2026-01-05 12:03:05.973244 +00:00
366,26,6,"{-2.14935630409071350,0.39836358768265445,2.12363479028212330,-1.47669532762492150,0.85482234085308570,2.23397161810409760}","{-0.0020073845484930948,0.70259274300964250,0.03037092585467605,11.13671331111605800}",2026-01-05 12:03:05.973244 +00:00
367,26,7,"{-2.19941744585409270,0.73428367888427280,2.86630133331388000,1.20851063960681900,0.94474957629844130,1.74459914813745680}","{0.11452805282691479,0.38230756388015230,0.19734412245995175,11.77634377958674800}",2026-01-05 12:03:05.973244 +00:00
368,26,8,"{-1.43159625025537940,1.05466011180630150,3.59041439114734200,2.90481719395771740,0.77155274292671300,2.13457794739894900}","{-0.19249979226060493,0.20397012913890297,-0.22620990940961408,11.52523309207533200}",2026-01-05 12:03:05.973244 +00:00
369,26,9,"{-0.15704970396292708,1.45663544377498550,4.47567837056792500,3.92311073260899250,1.38188653547695250,2.60790765663989040}","{-0.21433853870658970,0.39352819846046490,-0.04112083610907399,7.75535742265294600}",2026-01-05 12:03:05.973244 +00:00
370,26,10,"{1.51463057976893030,2.07907498576167000,5.25337767088363800,5.03231935881167400,1.95261101088028570,1.55833859505142810}","{0.19205847924552535,-0.39011207070829046,-0.11930123834919636,11.64966153406419400}",2026-01-05 12:03:05.973244 +00:00
371,26,11,"{3.07400929929525950,2.69025523541088860,5.88855838817007450,3.32149521007937750,1.32156889795481500,1.84441524755448420}","{0.15916718990999618,-0.56215976376880570,0.05313165361297423,11.92073147166220300}",2026-01-05 12:03:05.973244 +00:00
372,26,12,"{3.88444270215864850,3.02893913076083700,6.58750336421562400,1.02011230526020880,0.49280911284847956,1.89993283840381540}","{-0.21361692021511444,-0.32204955687788670,0.10450989803465109,11.84448084534333600}",2026-01-05 12:03:05.973244 +00:00
373,26,13,"{3.99310367993208700,3.36031915644510230,7.37835897647085700,-0.43799992433107354,1.28244102474579780,2.33679365582064600}","{-0.07226223581842040,0.17932684194317627,0.16677168484773364,11.96048761104296300}",2026-01-05 12:03:05.973244 +00:00
374,26,14,"{3.96582011915154680,3.92305632131090500,8.38512040270002900,0.29183799157817960,1.73222235846385870,3.05657112754991540}","{-0.04155620983612211,0.76217849030037200,0.012296528951477956,11.32034840344396700}",2026-01-05 12:03:05.973244 +00:00
375,26,15,"{4.61859480766077900,4.60921696739150100,9.41273923194947500,3.20516926829271000,1.94363824553933750,2.44852974342926540}","{0.25733662854475870,-1.27401897487979600,0.25069276531672630,10.81874684698536600}",2026-01-05 12:03:05.973244 +00:00
1384,100,1,"{-0.40000000000000000,-0.40000000000000000,-0.40000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.08177552270522107,0.08185589185125636,0.08328278392119705,11.91272308197067700}",2026-01-05 12:04:28.491739 +00:00
1385,100,2,"{-0.33822283688876530,-0.32679411257609450,-0.25900827463390913,0.33094908809590035,0.39217439691377980,0.75531281446120140}","{-0.11252367166180158,-0.43275109921785850,0.02077884425253548,11.61384841803109500}",2026-01-05 12:04:28.491739 +00:00
1386,100,3,"{-0.55375702030766790,-0.09652992987375844,0.06942662262388190,-1.48559649926859300,0.84138372470587770,1.00415984941982250}","{-0.25454681528400730,-0.35118102690681120,-0.17631241987580020,10.26698647463446600}",2026-01-05 12:04:28.491739 +00:00
1387,100,4,"{-1.31128975882516860,0.43674118109529714,0.41084319770028120,-2.57261459993230450,2.01542579834263470,0.82485751706088850}","{0.13837300932087465,0.45881619048276967,-0.037625837733028814,11.14384103699035800}",2026-01-05 12:04:28.491739 +00:00
1388,100,5,"{-1.93534373314403820,1.06930991365560300,0.72477045718837630,-0.77053169106164030,1.37333526894471820,0.85689565876819300}","{0.11103757452335580,0.26352720164512850,-0.14309703903553533,10.48002883682563900}",2026-01-05 12:04:28.491739 +00:00
384,25,8,"{-1.67470874985307460,1.98825909784613280,3.12206622261746560,0.13722047731886410,0.63150257334018990,1.38286337654455300}","{-0.13252839970977062,0.21622101610232520,-0.011409193407415766,11.82183483265106000}",2026-01-05 12:03:05.978212 +00:00
385,25,9,"{-1.44705003163763300,2.33087839672755150,3.75229836549917800,1.08237979883528860,1.20395795638169670,1.99338024603605060}","{0.20600095787283780,0.23890442063411585,0.09226267576277922,9.06067971596799100}",2026-01-05 12:03:05.978212 +00:00
386,25,10,"{-0.88542320067611150,2.66522377226885650,4.41336911998073900,1.92633536703000590,0.58717798401815250,1.54807022440088370}","{-0.051649196644946244,-0.05872886177878275,-0.23913809555080548,9.22212278647857200}",2026-01-05 12:03:05.978212 +00:00
387,25,11,"{-0.19499880452263918,2.92559496695654900,4.94838326906450300,1.77236675522073940,0.80766770180876990,1.31807700283356420}","{-0.15512834793675100,0.84074607241217150,0.11843787788109666,9.34068825044477800}",2026-01-05 12:03:05.978212 +00:00
388,25,12,"{0.93066260629560500,3.38361981090263500,5.18572228894395200,4.25796223130557000,1.64603681933097850,-0.04661796776509105}","{0.18173310210359472,-0.17023324136338427,-0.04688373395679129,11.96599206842730500}",2026-01-05 12:03:05.978212 +00:00
389,25,13,"{2.37444526820069730,3.85410392358937100,5.29297903605167000,3.47658774318599750,0.87441378434796390,0.62120768441358380}","{-0.16384304155678872,-0.23695028343414030,0.22019120534052947,10.06895222389952200}",2026-01-05 12:03:05.978212 +00:00
390,25,14,"{3.48878720362101370,4.25674768590749600,5.51420149338948500,2.49310119656569950,1.28260637092770560,0.56391262275328090}","{0.06690854775791010,-0.22526167617039747,-0.048862281034768314,11.66872106616622400}",2026-01-05 12:03:05.978212 +00:00
391,25,15,"{4.23587910271940400,4.69013579340314500,5.83194308749968100,1.50917683431853660,1.03911563351327140,1.13827448855134430}","{0.24174892932439140,-0.72587735580401940,0.16783157892130451,6.72881241008286100}",2026-01-05 12:03:05.978212 +00:00
1389,100,6,"{-2.04740926658814540,1.47495650618822350,1.06181587558849500,0.17018061903963680,0.79977147676574860,0.94870479694672920}","{-0.13586843626775200,-0.47477254445878620,-0.046557144223054236,10.98924479813720400}",2026-01-05 12:04:28.491739 +00:00
1390,100,7,"{-2.32553299804543650,1.89330054440322910,1.40719894556250110,-1.66012918041798300,1.44135729938606840,0.90156164934258920}","{-0.26179938779914946,-0.04589607315793318,-0.13821376777918190,11.93905564989557700}",2026-01-05 12:04:28.491739 +00:00
1391,100,8,"{-2.95216661514266700,2.64977624199500640,1.86295681052158950,-1.69683662546003980,2.61119108056988100,1.53999834150966990}","{-0.02346203349451554,0.25231204546428920,-0.13439951785286640,10.97469451169152600}",2026-01-05 12:04:28.491739 +00:00
1392,100,9,"{-3.39409109544499770,3.61682476443900660,2.49463627848370300,-0.67061594758815960,2.56942600395154900,1.84399880828736860}","{0.13238288754103095,0.29187948482989595,-0.002815868945731697,10.33116651857952000}",2026-01-05 12:04:28.491739 +00:00
1393,100,10,"{-3.43936290785146960,4.48046602003432900,3.18289765615873100,0.42808838112491720,2.05722357959481970,1.84311571497171120}","{0.23019473424699133,0.67120008051466820,-0.23669388529517885,10.49745810818628700}",2026-01-05 12:04:28.491739 +00:00
1394,100,11,"{-2.88806170903494400,4.98236032982990100,3.74509917271019250,2.52531089824932600,0.63149593716717460,1.16867812369683270}","{0.03277866008549657,0.49453213033083937,0.046475937513685166,11.14932146733837500}",2026-01-05 12:04:28.491739 +00:00
1395,100,12,"{-1.57592004785213910,5.20980603171271800,4.18128436940887200,4.50401942951570100,0.58696318006220160,1.16802828718895300}","{0.10883654058598456,0.23640885160891878,0.025091519723082063,11.38423880706509400}",2026-01-05 12:04:28.491739 +00:00
1396,100,13,"{0.29239896316015880,5.34742471744093200,4.70042471700399600,5.50483241519303900,0.15027977919608730,1.61308071778492470}","{0.17979199711625116,-0.25776383007668807,-0.24540863373750454,9.26648532390883200}",2026-01-05 12:04:28.491739 +00:00
1397,100,14,"{2.16236728529047800,5.33085921914384900,5.23336453648210750,4.51285502479081600,-0.23902352007331534,1.24195402941924570}","{-0.05155513137795521,-0.19536850174756343,0.17915545010781514,11.88199887285618500}",2026-01-05 12:04:28.491739 +00:00
1398,100,15,"{3.68159914540413970,5.25500504697723900,5.82459087538539900,3.62588708296094530,-0.16733811653352842,1.92532992899124470}","{-0.037981307949028896,-1.08614808952810530,-0.00006040508270596663,11.08957431077923400}",2026-01-05 12:04:28.491739 +00:00
1441,107,13,"{2.27687830615536460,4.10679091364293200,5.35897229172121200,3.93570408889017380,1.71155404229782080,1.16055908682191420}","{0.21082705609346694,-0.45016711395716785,0.25962883865482870,10.33045255065643500}",2026-01-05 12:04:28.670053 +00:00
1442,107,14,"{3.48883866587543020,4.52152707273295500,5.74244297240229900,2.55694069532446400,0.51024680997015790,0.89374813111247620}","{0.04451193133280763,-0.29508980159090280,-0.10131302046186950,9.29318426211242400}",2026-01-05 12:04:28.670053 +00:00
1443,107,15,"{4.25331865303797100,4.70237977513041400,6.01148566675505300,1.53848780733200670,0.45860695287337510,0.54755201720585210}","{0.003937050347564663,-0.62426455651658490,0.18524963152948160,9.32936872943676200}",2026-01-05 12:04:28.670053 +00:00
1444,106,1,"{-0.40000000000000000,-0.40000000000000000,0.13333333333333330,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.025385265833878425,0.13043856464089523,-0.23852515400323762,11.92071018413879100}",2026-01-05 12:04:28.680313 +00:00
1445,106,2,"{-0.29005738545436954,-0.40503227790056140,0.27310380876723740,0.58897829220873470,-0.026958631610150236,0.74877040411020030}","{-0.02663508835698968,-0.32039818196591050,-0.22401349380512953,9.95738045564144700}",2026-01-05 12:04:28.680313 +00:00
1446,106,3,"{-0.27907651335784955,-0.34854661142227240,0.52736847155323430,-0.53015219169166320,0.32956041631526990,0.61336171795764060}","{-0.25182525457741810,-0.34273870413332180,-0.23462778215480953,11.40484347013253700}",2026-01-05 12:04:28.680313 +00:00
1447,106,4,"{-0.68255091898421490,0.02724078707626041,0.79766265124756020,-1.63131783844958000,1.68358636135544160,0.83464281611910520}","{-0.19183611914670662,-0.14802926746537182,0.25794483264681384,11.85126485563455200}",2026-01-05 12:04:28.680313 +00:00
1448,106,5,"{-1.44736630193262370,0.77753444017878480,1.22749897582693170,-2.46590742734546750,2.33584392312236800,1.46805177984181400}","{-0.19912534319118808,0.36708771984796140,0.13827804761466206,11.15344225112506200}",2026-01-05 12:04:28.680313 +00:00
1449,106,6,"{-2.11832565281040600,1.83956043437058180,1.80307450145291640,-1.12851766664265220,3.35358104576226000,1.61538853601167600}","{0.008980456337805982,0.30044234561971010,-0.15873474433135173,10.21880057540830400}",2026-01-05 12:04:28.680313 +00:00
1450,106,7,"{-2.33255599776946200,3.05193722505456200,2.40271462534979460,-0.019144895638004113,3.14129461861620740,1.59696927057874330}","{0.25717920946110680,0.20371824267281158,-0.25323321043623150,10.27396784345226000}",2026-01-05 12:04:28.680313 +00:00
1451,106,8,"{-2.24970907778722570,4.01328591212340500,2.99338342960610950,0.46296768125712734,2.00878763353830660,1.56732789508008620}","{0.16969837182451720,0.43150540863591810,-0.26179938779914946,11.43799796559318000}",2026-01-05 12:04:28.680313 +00:00
1452,106,9,"{-1.79431617196353900,4.54815647150102700,3.60850772649789060,1.97663717136976680,0.85659036312752470,1.72798083826874120}","{0.20576733468302590,0.38273500882037365,-0.24128236508833320,11.45777827438542600}",2026-01-05 12:04:28.680313 +00:00
1453,106,10,"{-0.81190170059969640,4.63978097489198850,4.29505415875345100,3.28629749665082000,-0.36574480924737574,1.94994647738604690}","{-0.14824458588698414,-0.68373485884599760,0.05387525506311193,9.13671518010312000}",2026-01-05 12:04:28.680313 +00:00
1454,106,11,"{0.012690963930690583,4.57572439117636500,4.82757545951463500,1.13116320619053970,0.02258453934225249,0.90284620526315550}","{-0.06578287834487659,0.71283123848266890,0.13981588229182074,11.35999705830437300}",2026-01-05 12:04:28.680313 +00:00
1455,106,12,"{0.93931048173076390,4.70768410848359300,5.07860023023950900,3.83286992488128280,0.68434251766075350,0.44192935219152790}","{0.16055236069239057,-0.09233060757445614,0.033639946348263276,11.67848032722422700}",2026-01-05 12:04:28.680313 +00:00
1456,106,13,"{2.30059399774454660,4.83064771978304400,5.35991054741670800,3.45972033947826850,-0.025608885699411867,1.06509020411489620}","{0.01986421896401268,-0.16953457814773004,0.26179938779914946,9.55680848090988000}",2026-01-05 12:04:28.680313 +00:00
1457,106,14,"{3.48712662964546730,4.77923117479752250,5.73022185488701800,2.89670447427666340,-0.24983689100873566,0.91872037161891140}","{-0.036881480440598004,-0.49039907387677606,-0.046104452408854614,11.76406613068604500}",2026-01-05 12:04:28.680313 +00:00
1458,106,15,"{4.18450941659726200,4.73393952151679600,6.11227521872130400,0.83927474153652070,0.007203034147700465,1.12799407749333010}","{-0.06779848074955337,-0.48649064099724665,-0.046137566124083706,4.66172326115500500}",2026-01-05 12:04:28.680313 +00:00
1459,104,1,"{-0.40000000000000000,-0.40000000000000000,0.39999999999999997,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.20461591198727036,-0.047778878447732355,0.19564728249970870,10.31765630763426000}",2026-01-05 12:04:28.729466 +00:00
1460,104,2,"{-0.46138530533600580,-0.26322431101658195,0.41957504402216930,-0.32884985001431660,0.73272690526831100,0.10486630726162134}","{-0.021091317963563755,-0.06113914443630792,0.016271641267532094,11.65042475876362400}",2026-01-05 12:04:28.729466 +00:00
1461,104,3,"{-0.63402518907227680,0.02664068768247756,0.58528507115955220,-0.59600667000142080,0.82012130204807950,0.78286598097435870}","{0.09338843509881799,-0.14856805689580563,-0.026054222605894267,10.69282903055921400}",2026-01-05 12:04:28.729466 +00:00
1462,104,4,"{-0.96812855743017550,0.26621459514494540,0.92765830399547420,-1.19383280334446520,0.46331034507228397,1.05127633778950940}","{-0.20580150294842833,-0.16500360485798143,-0.21452480178911815,11.65295761410530000}",2026-01-05 12:04:28.729466 +00:00
1463,104,5,"{-1.50607938366249300,0.62912726229626310,1.42063439940587920,-1.68804662290009430,1.48086465752406120,1.58966703048051830}","{-0.14098108236489710,0.12521140601389807,-0.01496180437964981,8.90915557772513900}",2026-01-05 12:04:28.729466 +00:00
1464,104,6,"{-2.05821916015274100,1.26806623456918580,1.94035898108452850,-1.26984503686909280,1.94202269393802470,1.19457179994081700}","{0.25030117865362217,0.44233943773433410,-0.19420923523378150,11.74781183783866100}",2026-01-05 12:04:28.729466 +00:00
1465,104,7,"{-2.23828892432832930,1.72858871129897000,2.41952283029283700,0.30518558592844290,0.52506200282867700,1.37237739224654940}","{-0.02441197208655223,0.06689549585315512,0.03350210088337312,11.72160552958892000}",2026-01-05 12:04:28.729466 +00:00
376,27,1,"{0.20000000000000000,0.20000000000000000,0.20000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.09263953907023350,-0.24492027381347226,-0.13238146489109975,11.12668508701925800}",2026-01-05 12:03:05.977952 +00:00
392,27,2,"{0.023892629634102925,0.29581423894594750,0.26539191078414115,-0.94343234124587740,0.51329056578186150,0.35031380777218474}","{-0.12793971169368346,-0.011600914119462156,0.19430387245852912,10.94643553904724200}",2026-01-05 12:03:05.977952 +00:00
393,27,3,"{-0.35572734885333270,0.58124854557924430,0.46908692149741720,-1.09024611493681400,1.01582179118222870,0.74090946390607990}","{0.20705469885769023,-0.26756898329323403,-0.06316247471372431,11.40134581783850200}",2026-01-05 12:03:05.977952 +00:00
394,27,4,"{-0.97823439252336080,0.81044907717150270,0.81195233444163930,-2.24461304758119400,0.21203819949058417,1.09586953400939580}","{-0.09583604828008410,0.39046336684012056,-0.032382991112823376,10.68890602527258200}",2026-01-05 12:03:05.977952 +00:00
395,27,5,"{-1.53184362045216100,0.95171396251818740,1.22309967158765050,-0.72115067346595100,0.54473797200951270,1.10670548641566470}","{-0.12961055375293085,0.39561495947320810,0.22760341476482768,11.43689002295069000}",2026-01-05 12:03:05.977952 +00:00
396,27,6,"{-1.52759519432264700,1.32416572354493100,1.68191470134408920,0.74391009915977600,1.45053931920518450,1.35123217299382840}","{0.07304742547670895,-0.10566185276998964,-0.24172884646259374,11.27852623113805200}",2026-01-05 12:03:05.977952 +00:00
397,27,7,"{-1.34387024011827120,1.82979535520760140,2.28224683689122370,0.24033072693509366,1.25819085041626470,1.86483283886582200}","{-0.09011457617689090,-0.18266494140583878,-0.21826568119971343,10.93475592141662600}",2026-01-05 12:03:05.977952 +00:00
398,27,8,"{-1.37388832695728900,2.39632227483552100,3.04111569709914550,-0.40114190642983270,1.77677479044759210,2.20053605510519000}","{0.13467130972761923,-0.014007359617373193,0.20912059290831173,11.70908432012728900}",2026-01-05 12:03:05.977952 +00:00
399,27,9,"{-1.51198285091932380,2.95012812615105400,3.98752651246287430,-0.33865018622392560,1.19004227017133380,2.86952188434335800}","{0.26179938779914946,1.28364109193083630,0.10617883187594420,11.36146494351142700}",2026-01-05 12:03:05.977952 +00:00
400,27,10,"{-0.88735157665866960,3.26837315434672740,4.59177412734822800,3.68488915547743100,0.51484180944834550,0.36751890968532547}","{-0.09642287216732660,0.15274769812378353,-0.08914097787206579,11.64564862127643400}",2026-01-05 12:03:05.977952 +00:00
401,27,11,"{0.61771870316678720,3.52746159563439000,4.84373021933411250,4.37798734358751850,0.87313198316413200,0.98224586881048650}","{0.07738871983758070,0.01875897575014693,0.24474448645926042,10.82256360209909800}",2026-01-05 12:03:05.977952 +00:00
402,27,12,"{2.27998088236991330,3.80027701713636200,5.27861010630955800,4.52698861642922800,0.58837920345357540,1.34746781141511750}","{-0.005384809942621552,-0.56354849622954520,-0.15792930561780340,10.63596829825656000}",2026-01-05 12:03:05.977952 +00:00
403,27,13,"{3.57967170122412200,4.08615109759827100,5.72459956225032300,2.43564077028975000,0.94308908473522120,1.04176141683898330}","{0.07939638362954958,-0.55014360611239100,-0.23039880277101077,11.40097703620019200}",2026-01-05 12:03:05.977952 +00:00
404,27,14,"{4.07145377142435900,4.47144753690859700,6.10503155309224100,0.19890603435437784,1.12099898299866970,0.99626710552843470}","{0.08306015098866740,0.00348931029180983,-0.24445310417401322,10.08099558285403500}",2026-01-05 12:03:05.977952 +00:00
405,27,15,"{4.13397571753385500,4.83280995910930200,6.49343039952774100,0.13603296266077847,0.81487113593367890,1.08444100037603080}","{0.18048290358407760,-0.28468691680034325,0.19761483418811000,10.32303171746750000}",2026-01-05 12:03:05.977952 +00:00
406,28,1,"{-0.30000000000000000,-0.30000000000000000,-0.30000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.17787401242206308,0.56683148974453930,-0.11445206695387446,11.56130696944816300}",2026-01-05 12:03:17.267695 +00:00
407,28,2,"{0.13929587940158525,-0.20700257040498180,-0.31468278699967140,2.35337078250849200,0.49820051568759743,-0.07865778749823955}","{0.17676240030348578,0.18638220697588267,0.11657253357765679,11.08965035928584000}",2026-01-05 12:03:17.267695 +00:00
408,28,3,"{1.17371370029406160,-0.13958476302787190,-0.28008895190388040,3.18815325798691700,-0.13703369045308010,0.26398190408283434}","{-0.07773005399298188,-0.18222565169944330,0.15282929795295070,11.94115554101749600}",2026-01-05 12:03:17.267695 +00:00
1399,101,1,"{-0.40000000000000000,-0.13333333333333336,0.39999999999999997,0.00000000000000000,0.00000000000000000,0.00000000000000000}","{-0.06322780590024622,-0.19513621139953516,-0.23575106763471204,11.88489369347909300}",2026-01-05 12:04:28.554166 +00:00
410,28,4,"{2.20552392647676630,-0.14976636163432644,-0.04926727184510349,2.33940152513471500,0.08248941220421643,0.97256281051775640}","{-0.18863855175421337,-0.03622349725882809,0.11571417653928680,11.73951790052786000}",2026-01-05 12:03:17.267695 +00:00
411,28,5,"{3.03227964079047500,0.03005781564233834,0.43324866481474130,2.08964694440301060,0.88085439463505920,1.61234399301712620}","{-0.12382247965721595,-0.17422945080644420,-0.22587647765359630,10.71296570301862000}",2026-01-05 12:03:17.267695 +00:00
412,28,6,"{3.70790010987052800,0.47753726633447100,1.08118486256438140,1.52974842566870330,1.51635694835850860,1.85874278064166050}","{-0.04051070297058753,-0.10388604797701481,-0.19791970626499797,11.52244582232163600}",2026-01-05 12:03:17.267695 +00:00
413,28,7,"{4.20382418935867700,1.09188941321295330,1.88946954771195100,1.12698771444637980,1.77481526706193200,2.47135374693460630}","{0.05716543384438665,-0.13039631113274140,0.23930538684917950,11.03437672798178500}",2026-01-05 12:03:17.267695 +00:00
414,28,8,"{4.53800067497800300,1.68814328190327510,2.88966003458077660,0.66324345851429480,1.41940188663622200,2.88680957557696160}","{0.24535756753972784,-0.34683333136662550,0.09302118221298837,9.20672693131164800}",2026-01-05 12:03:17.267695 +00:00
415,28,9,"{4.58943856799893400,2.04322725801132550,3.86908409242549200,-0.38768331733073813,0.48283369965690576,2.36010502001973000}","{-0.04519618063200883,-0.25215719903360990,-0.12333986078054608,11.53991802206689000}",2026-01-05 12:03:17.267695 +00:00
416,28,10,"{4.25025747882939100,2.28420318884301300,4.84451899686642400,-1.42935823179181080,0.80810878694141990,2.86543911091383130}","{-0.20442842179214857,0.20548628064740487,0.14935590898258577,11.78781138820615500}",2026-01-05 12:03:17.267695 +00:00
417,28,11,"{3.85411519959459930,2.77522936522936230,6.01808637219956800,-0.69283254982314300,1.82238858655688030,3.42152897122801260}","{-0.023346981356919146,0.22616550534087380,-0.18573193987269287,10.16327836644046400}",2026-01-05 12:03:17.267695 +00:00
418,28,12,"{3.75456054289008630,3.44251649783124060,7.30185149997726950,0.15950403176325298,1.75236390952461100,3.45578421329538600}","{0.05824893011210177,-0.09156336329912411,-0.05114132800717425,10.06354405421495600}",2026-01-05 12:03:17.267695 +00:00
419,28,13,"{3.74808881446796960,4.05923031991211100,8.60555788348531300,-0.19417400545316293,1.55146013733719770,3.52835712692627800}","{0.20976266476438385,0.60042795877544180,-0.14176164623886617,7.68709466739096600}",2026-01-05 12:03:17.267695 +00:00
420,28,14,"{3.95290371605994250,4.48618619987269300,9.67148157398808400,1.29139669255301870,0.73580350530877440,2.18194835790999960}","{-0.08372442408461911,0.61724154554224120,0.20910742373934757,4.31259818137755700}",2026-01-05 12:03:17.267695 +00:00
